p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,0,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,1,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,2,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,3,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,4,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,5,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,6,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,7,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,8,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,9,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,10,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,11,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,12,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,13,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,14,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,15,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,16,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,17,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,18,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,19,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,20,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,21,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,22,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,23,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,24,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,25,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,26,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,27,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,28,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,29,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,30,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,31,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,32,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,33,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,34,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,35,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,36,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,37,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,38,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,39,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,40,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,41,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,42,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,43,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,44,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,45,2147483647
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,46,7736
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,47,7736
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,48,7736
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,49,7736
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,50,7736
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,51,7736
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,52,7736
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,53,7736
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,54,7736
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,55,7736
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,56,7629
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,57,7629
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,58,7629
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,59,7629
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,60,7629
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,61,7530
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,62,7530
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,63,7530
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,64,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,65,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,66,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,67,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,68,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,69,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,70,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,71,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,72,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,73,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,74,7507
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,75,7497
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,76,7497
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,77,7497
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,78,7460
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,79,7460
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,80,7406
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,81,7406
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,82,7406
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,83,7406
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,84,7406
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,85,7406
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,86,7402
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,87,7402
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,88,7363
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,89,7363
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,90,7327
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,91,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,92,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,93,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,94,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,95,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,96,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,97,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,98,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,99,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,100,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,101,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,102,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,103,7235
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,104,7232
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,105,7232
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,106,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,107,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,108,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,109,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,110,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,111,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,112,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,113,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,114,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,115,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,116,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,117,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,118,7221
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,119,7182
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,120,7182
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,121,7087
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,122,7087
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,123,7087
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,124,7067
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,125,7067
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,126,7067
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,127,7067
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,128,7067
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,129,7067
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,130,7067
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,131,7067
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,132,7065
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,133,7065
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,134,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,135,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,136,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,137,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,138,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,139,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,140,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,141,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,142,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,143,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,144,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,145,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,146,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,147,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,148,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,149,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,150,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,151,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,152,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,153,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,154,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,155,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,156,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,157,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,158,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,159,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,160,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,161,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,162,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,163,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,164,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,165,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,166,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,167,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,168,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,169,7006
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,170,7002
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,171,7002
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,172,7002
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,173,7002
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,174,7002
0.0,true,-1,-1.0,UnsynchMono,0.2,1.0,1,175,7002
