p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,0,12064
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,1,12064
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,2,11911
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,3,11911
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,4,11862
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,5,11862
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,6,11617
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,7,11617
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,8,11581
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,9,11581
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,10,11402
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,11,11402
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,12,11216
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,13,11216
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,14,11202
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,15,11202
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,16,11202
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,17,11202
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,18,11162
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,19,11162
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,20,11077
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,21,11077
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,22,10976
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,23,10976
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,24,10850
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,25,10850
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,26,10715
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,27,10715
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,28,10631
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,29,10631
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,30,10546
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,31,10546
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,32,10457
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,33,10457
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,34,10450
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,35,10450
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,36,10334
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,37,10334
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,38,10156
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,39,10156
0.0,true,5,0.0,UnsynchMono,0.2,1.0,1,40,10161
