p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,anytime_cost
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,26,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,27,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,28,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,29,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,30,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,31,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,32,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,33,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,34,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,35,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,36,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,37,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,38,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,39,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,40,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,41,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,42,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,43,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,44,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,45,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,46,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,47,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,48,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,49,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,50,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,51,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,52,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,53,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,54,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,55,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,56,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,57,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,58,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,59,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,60,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,61,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,62,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,63,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,64,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,65,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,66,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,67,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,68,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,69,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,70,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,71,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,72,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,73,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,74,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,75,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,76,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,77,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,78,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,79,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,80,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,81,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,82,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,83,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,84,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,85,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,86,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,87,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,88,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,89,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,90,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,91,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,92,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,93,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,94,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,95,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,96,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,97,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,98,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,99,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,100,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,101,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,102,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,103,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,104,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,105,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,106,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,107,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,108,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,109,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,110,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,111,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,112,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,113,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,114,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,115,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,116,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,117,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,118,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,119,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,120,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,121,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,122,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,123,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,124,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,125,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,126,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,127,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,128,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,129,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,130,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,131,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,132,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,133,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,134,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,135,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,136,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,137,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,138,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,139,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,140,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,141,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,142,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,143,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,144,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,145,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,146,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,147,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,148,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,149,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,150,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,151,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,152,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,153,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,154,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,155,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,156,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,157,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,158,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,159,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,160,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,161,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,162,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,163,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,164,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,165,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,166,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,167,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,168,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,169,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,170,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,171,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,172,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,173,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,174,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,175,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,176,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,177,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,178,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,179,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,180,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,181,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,182,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,183,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,184,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,185,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,186,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,187,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,188,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,189,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,190,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,191,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,192,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,193,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,194,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,195,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,196,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,197,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,198,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,199,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,200,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,201,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,202,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,203,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,204,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,205,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,206,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,207,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,208,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,209,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,210,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,211,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,212,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,213,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,214,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,215,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,216,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,217,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,218,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,219,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,220,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,221,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,222,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,223,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,224,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,225,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,226,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,227,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,228,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,229,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,230,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,231,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,232,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,233,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,234,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,235,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,236,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,237,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,238,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,239,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,240,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,241,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,242,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,243,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,244,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,245,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,246,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,247,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,248,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,249,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,250,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,251,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,252,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,253,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,254,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,255,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,256,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,257,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,258,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,259,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,260,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,261,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,262,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,263,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,264,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,265,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,266,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,267,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,268,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,269,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,270,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,271,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,272,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,273,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,274,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,275,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,276,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,277,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,278,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,279,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,280,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,281,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,282,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,283,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,284,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,285,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,286,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,287,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,288,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,289,2147483647,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,290,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,291,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,292,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,293,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,294,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,295,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,296,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,297,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,298,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,299,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,300,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,301,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,302,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,303,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,304,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,305,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,306,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,307,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,308,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,309,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,310,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,311,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,312,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,313,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,314,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,315,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,316,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,317,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,318,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,319,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,320,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,321,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,322,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,323,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,324,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,325,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,326,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,327,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,328,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,329,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,330,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,331,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,332,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,333,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,334,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,335,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,336,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,337,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,338,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,339,2317,2147483647
1.0,true,20,0.0,unsynchMono,0.2,1.0,1,340,2317,2147483647
