p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,0,12064
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,1,10434
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,2,9076
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,3,9148
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,4,8718
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,5,8995
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,6,8391
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,7,8119
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,8,8028
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,9,7892
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,10,7745
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,11,7666
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,12,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,13,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,14,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,15,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,16,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,17,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,18,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,19,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,20,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,21,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,22,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,23,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,24,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,25,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,26,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,27,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,28,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,29,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,30,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,31,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,32,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,33,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,34,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,35,7646
0.0,false,10,0.0,dsaD0.7,0.2,1.0,1,36,7646
